sequence_id,stride,start,n_views,median_gap_deg,mean_gap_deg,p90_gap_deg,total_coverage_deg,trajectory_arc_length,rot_median,rot_p90,rot_mean,center_median_norm,center_p90_norm,trajectory_cosine,neighbor_rpe_rot,neighbor_rpe_trans,pose_gate,frame_indices
plantview__langdon_4__12-03-24,10,0,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,41.82813721414671,69.89704543141053,40.715813855593254,0.4699701148315695,1.101720454486037,0.8705226007726131,15.696540215960182,0.4144472032370275,FAIL,"0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150"
plantview__langdon_4__12-03-24,10,33,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,44.608747994725064,75.57077948705403,44.71020189833364,0.6457557365234821,1.2538630323542388,0.7404504281371124,13.631079346843027,0.5480746229184632,FAIL,"33,43,53,63,73,83,93,103,113,123,133,143,153,163,173,183"
plantview__langdon_4__12-03-24,10,67,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,44.526010440819036,79.37655046365559,44.856849864298326,0.6681866883787899,1.117219375773717,0.7317046170870116,15.35173694211118,0.45780724993043964,FAIL,"67,77,87,97,107,117,127,137,147,157,167,177,187,197,207,217"
plantview__langdon_4__12-03-24,10,101,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,44.42253711688422,74.08729569879254,42.78354650645695,0.6746877816718271,0.9842354983601136,0.8368944119097176,15.111243655450702,0.3960767564026978,FAIL,"101,111,121,131,141,151,161,171,181,191,201,211,221,231,241,251"
plantview__langdon_4__12-03-24,10,135,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,40.51281452245111,67.6917703664003,39.344680555999076,0.5102971549008684,0.8963178716182505,0.9353266035170253,15.882180857832987,0.3779496622066196,FAIL,"135,145,155,165,175,185,195,205,215,225,235,245,255,265,275,285"
plantview__langdon_4__12-03-24,12,0,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,50.72820609757406,87.08318580071341,49.498520808357945,0.6055593955018217,1.218280265628512,0.792430127080276,20.746189408762234,0.4631939731545628,FAIL,"0,12,24,36,48,60,72,84,96,108,120,132,144,156,168,180"
plantview__langdon_4__12-03-24,12,27,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,49.855014715517314,88.61016322286297,49.880642060889656,0.6357459795759197,1.2044991700090382,0.7892434156579295,20.4163606526666,0.4097239853317268,FAIL,"27,39,51,63,75,87,99,111,123,135,147,159,171,183,195,207"
plantview__langdon_4__12-03-24,12,55,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,14.54464841270544,24.04551464700785,19.35721564891405,0.24295598543456437,0.437026093452456,0.969786973030461,28.51588344049106,0.35178568950436595,FAIL,"55,67,79,91,103,115,127,139,151,163,175,187,199,211,223,235"
plantview__langdon_4__12-03-24,12,83,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,9.10367580719635,25.606745537635113,13.99140841506414,0.12786219530087628,0.22280082771139825,0.9831189815319323,22.831232942303913,0.2878827511682055,FAIL,"83,95,107,119,131,143,155,167,179,191,203,215,227,239,251,263"
plantview__langdon_4__12-03-24,12,111,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,2.8848008490943178,4.400289502398554,2.758061795279813,0.06289431385664741,0.09054167993090054,0.9960879658905325,3.9285391158808998,0.07654752745999421,PASS,"111,123,135,147,159,171,183,195,207,219,231,243,255,267,279,291"
plantview__langdon_4__12-03-24,16,0,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,83.74389017376713,161.47605794383378,84.28585408912568,0.448522225554008,1.173042866956788,0.8321094091400926,57.47808825224776,0.6251898463387094,FAIL,"0,16,32,48,64,80,96,112,128,144,160,176,192,208,224,240"
plantview__langdon_4__12-03-24,16,15,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,2.6964057944118496,5.75056954470785,3.043486287978502,0.0464964638063001,0.09424567206470472,0.9991936821320323,5.49955966694512,0.050713407801744145,PASS,"15,31,47,63,79,95,111,127,143,159,175,191,207,223,239,255"
plantview__langdon_4__12-03-24,16,31,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,73.986839610085,142.07509318004554,81.22196681217778,0.3954596130033169,1.25177425088284,0.8259865455743622,47.79079348827999,0.5550334519385947,FAIL,"31,47,63,79,95,111,127,143,159,175,191,207,223,239,255,271"
plantview__langdon_4__12-03-24,16,47,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,2.7758845052597314,4.9599390165677235,2.599250515563898,0.05646514230508502,0.08046319385909861,0.9996176277996778,4.485554177281404,0.06362261273481014,PASS,"47,63,79,95,111,127,143,159,175,191,207,223,239,255,271,287"
plantview__langdon_4__12-03-24,16,63,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,67.22884913155673,118.004037191132,70.46272441213816,0.23768857536583232,1.0856833967232564,0.8806059301880901,47.50940208451855,0.5299074520953535,FAIL,"63,79,95,111,127,143,159,175,191,207,223,239,255,271,287,303"
plantview__langdon_4__12-03-24,20,0,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,89.39086793545258,152.8824338075013,87.91315676486906,0.9273098287376158,1.0792993684654457,0.768167859229157,24.96161305010916,0.7108668516190823,FAIL,"0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300"
plantview__langdon_4__12-03-24,20,3,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,77.83297672018348,148.34299058637993,84.28893614466647,0.8156093884226894,1.1812177000140323,0.7329928500719874,28.133010218479114,0.7793339691028911,FAIL,"3,23,43,63,83,103,123,143,163,183,203,223,243,263,283,303"
plantview__langdon_4__12-03-24,20,7,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,7.288103480326965,44.477680439330825,19.794803534578588,0.23436977162758005,0.5288650260221306,0.932216777755998,34.75260863932563,0.5290017725363362,FAIL,"7,27,47,67,87,107,127,147,167,187,207,227,247,267,287,307"
plantview__langdon_4__12-03-24,20,11,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,3.1568962222216466,5.662442996152771,3.1674751582990757,0.05188548391358417,0.07237693576370594,0.9971838977881214,4.543214846754864,0.08887935811373053,PASS,"11,31,51,71,91,111,131,151,171,191,211,231,251,271,291,311"
plantview__langdon_4__12-03-24,20,15,16,6.835638024977779,7.77016502075824,11.606229200170247,179.41967828667975,42.12795882416158,1.2817089114163225,4.386894337037233,2.7979732281445093,0.04909039832745608,0.07775766702065742,0.996043135418958,4.196176155941071,0.10436842439976421,PASS,"15,35,55,75,95,115,135,155,175,195,215,235,255,275,295,315"
plantview__langdon_4__15-04-24,1,0,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,2.3945636420976477,4.834574473658188,2.484410300619241,0.05759331375011559,0.11643835377979209,0.9939690740246729,0.7615432193655953,0.12007883634642254,PASS,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15"
plantview__langdon_4__15-04-24,1,60,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,3.3405667867977833,11.284300366516872,4.946934347963273,0.048537370101622596,0.11951922923085237,0.9424091804909448,2.8278186338489615,0.22868874814389623,PASS,"60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75"
plantview__langdon_4__15-04-24,1,120,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,7.341777868113457,11.085719065443095,8.381934153093304,0.12320090659436998,0.2987462753565201,0.9697598880113545,2.0620566102594284,0.20862561327865328,PASS,"120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135"
plantview__langdon_4__15-04-24,1,181,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,8.314722290930584,10.25567816660428,8.861947415729766,0.23455358373570462,0.39972547429181576,0.861569362029101,1.855668988327828,0.28312666729813485,PASS,"181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196"
plantview__langdon_4__15-04-24,1,241,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,3.938634766641937,15.396999880443179,5.721790858931491,0.038174525065424764,0.12341934455359785,0.935213824875384,1.8547293367320257,0.2226528140353593,PASS,"241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256"
plantview__langdon_4__15-04-24,2,0,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,8.303315927348377,11.099019302305313,9.222269221406552,0.1583611879825116,0.23051629393964823,0.9852051668656298,3.7587241525256636,0.12641121107762926,PASS,"0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30"
plantview__langdon_4__15-04-24,2,57,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,2.9646906452839095,6.250934643635688,3.273127310912815,0.058696570099594086,0.08722236162043648,0.9911114906174138,2.213300897999602,0.10231630477211456,PASS,"57,59,61,63,65,67,69,71,73,75,77,79,81,83,85,87"
plantview__langdon_4__15-04-24,2,114,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,6.10973090140646,8.459099984859964,6.021059655146767,0.08797218422547962,0.15389297081682535,0.9933136926529902,2.14866797063178,0.11880064590027545,PASS,"114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144"
plantview__langdon_4__15-04-24,2,172,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,4.468192854801483,8.26939843233529,4.415145260234366,0.08411421780801864,0.11369384542774144,0.9867293296391829,3.0441403087581076,0.1471328593621526,PASS,"172,174,176,178,180,182,184,186,188,190,192,194,196,198,200,202"
plantview__langdon_4__15-04-24,2,229,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,5.874407564271699,12.565681342051501,6.440088671912352,0.09326260707147864,0.16720996269066918,0.9762125824295732,3.0183375515206157,0.18316541474414108,PASS,"229,231,233,235,237,239,241,243,245,247,249,251,253,255,257,259"
plantview__langdon_4__15-04-24,4,0,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,11.60156650326764,24.784623205033213,13.741918529334622,0.20277602550167034,0.3852904534646445,0.9750291779824257,4.603039333662118,0.17801726840499157,FAIL,"0,4,8,12,16,20,24,28,32,36,40,44,48,52,56,60"
plantview__langdon_4__15-04-24,4,51,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,2.508462058270312,7.923451401842216,3.6570785456258523,0.07940013405899507,0.10805796150248256,0.9792101082319299,4.305062538687823,0.19151916235105,PASS,"51,55,59,63,67,71,75,79,83,87,91,95,99,103,107,111"
plantview__langdon_4__15-04-24,4,102,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,10.681024860944131,22.941518162582945,12.187371186330122,0.15831454878512424,0.2433709491576565,0.9867916753535485,7.635512795782292,0.1668469128185652,FAIL,"102,106,110,114,118,122,126,130,134,138,142,146,150,154,158,162"
plantview__langdon_4__15-04-24,4,154,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,16.823076268472587,21.920989556258,14.97637993199822,0.2495701316547922,0.497335301903432,0.9600631973847037,6.521007742181916,0.1979590723867723,FAIL,"154,158,162,166,170,174,178,182,186,190,194,198,202,206,210,214"
plantview__langdon_4__15-04-24,4,205,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,2.6656601434337057,7.017492685972209,3.2054972887404154,0.06285060829674467,0.08159382433354459,0.9944267581103396,4.196560204354285,0.12047494861883766,PASS,"205,209,213,217,221,225,229,233,237,241,245,249,253,257,261,265"
plantview__langdon_4__15-04-24,6,0,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,18.052937768623345,39.984215067473016,20.299028139687998,0.3235145628177911,0.5655676612957703,0.9503032333217848,9.990742115377484,0.32736196475338775,FAIL,"0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90"
plantview__langdon_4__15-04-24,6,45,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,2.393539223168742,4.723414547036256,2.4331050700476204,0.05254581932900973,0.09599845702659704,0.9946749631389464,3.957415400248281,0.10098627043229073,PASS,"45,51,57,63,69,75,81,87,93,99,105,111,117,123,129,135"
plantview__langdon_4__15-04-24,6,90,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,13.462096730453428,31.13778719588331,15.643330959309838,0.18008778237397724,0.2973314416314573,0.9547236144244112,11.550196929808697,0.2289448676821623,FAIL,"90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180"
plantview__langdon_4__15-04-24,6,136,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,17.612425183631345,34.03196921909377,18.63726650704256,0.23202407029954153,0.38069055405461527,0.9559319824736153,12.362077224595415,0.26970872337456714,FAIL,"136,142,148,154,160,166,172,178,184,190,196,202,208,214,220,226"
plantview__langdon_4__15-04-24,6,181,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,4.313892716842286,14.368333704490382,6.092202268924408,0.08992719013114414,0.1594896189458491,0.9629904667868726,9.312447430206314,0.21346585156202177,PASS,"181,187,193,199,205,211,217,223,229,235,241,247,253,259,265,271"
plantview__langdon_4__15-04-24,8,0,16,8.811574204742664,8.978374422264618,13.658570726835743,179.4911002647577,44.020161936355166,23.802882533411783,47.426652790548374,27.127990789415055,0.33568024313999234,0.47443684940975406,0.9340671242833444,14.171480977961094,0.33899781147288016,FAIL,"0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,120"
